seed,mae,r2,pearson
54,2.0994068266040573,0.2843481718269517,0.5403492487080298
55,2.156699187319246,0.34020773253523107,0.6012761438571662
56,1.9777041651262974,0.19871592393038928,0.4715336929143138
57,1.9706350213034372,0.2915774782206495,0.5452668560211819
58,2.055141365407222,0.31033042915246445,0.5573007207628788
59,1.869367877210672,0.35677575434666675,0.5986751661457118
60,1.8628171057722795,0.3077691369131873,0.5623351802814993
61,1.7321323416757564,0.3342925185925877,0.6010848543506507
62,2.003838435696488,0.23853442510395428,0.49847094693702915
63,2.16780296980558,0.29915782492428966,0.5514428147409597
64,2.0854780353183706,0.32513163086967956,0.5719044684944435
65,1.8369079967613398,0.2199554544664939,0.4917099307363095
66,1.9509225786651923,0.30255702613131474,0.5745688962650853
67,1.857586884660739,0.2939552690359819,0.548790918577593
68,2.0240639350915512,0.19795741547154533,0.48831939437578437
69,1.9879910020192137,0.22177798266909277,0.4845212315860729
70,1.7929097508785123,0.2365035473203151,0.4957162469530784
71,2.0101306656310736,0.33952683971396236,0.5843508786764112
72,2.0125535984675564,0.2805353501619011,0.5350797831645155
73,2.1555483923719923,0.2935120355910309,0.55143036315682
74,1.954697289361806,0.28471569896919924,0.5415329627897151
75,2.068064959844824,0.2789773719824622,0.5308679798129832
76,2.1079540608233702,0.13820172803600717,0.4918604106059286
77,2.2538111535953345,0.29381409053557295,0.547485588081578
78,2.006219397769009,0.286759050831747,0.5396071299062645
79,2.0434432581610693,0.24197048508677166,0.5580684998827703
80,1.978337021583628,0.14305959733910312,0.4681509268664868
81,2.0635526523072176,0.262247223089641,0.5230191523932757
82,1.9090078633961844,0.32195835215995805,0.5757598228948075
83,1.827365910657867,0.3181248909990082,0.5909754195943733
84,2.0429765396302413,0.21537685040354626,0.5085476391596881
85,1.98437583203434,0.3200146914773361,0.5864535523931246
86,1.9582960664983566,0.31152123218981254,0.5755950444397829
87,1.8061930870372962,0.2488483131042154,0.5192892607894377
88,1.6490880297506836,0.3367217663169175,0.5857149224416236
89,2.2349770176162314,0.21164690365952987,0.46813239369763643
90,2.010325193845229,0.27771696752852404,0.5280298862180676
91,2.1995378294188592,0.036917487131115645,0.3349931525643341
92,1.9837741646074225,0.23153050870398384,0.5036157499216549
93,1.879138967677546,0.18758330065542028,0.511899162077592
94,2.144107469934475,0.1888988653226179,0.4555535797100886
95,2.0768266051644146,0.2329619414358065,0.5007314963767691
96,1.9830365680162205,0.18547001381918726,0.4592468095999683
97,2.292912820905058,0.24227662147261364,0.5038966996026502
98,1.8323819723176171,0.22775951244347492,0.527801835129036
99,2.2553340817430407,0.1766976942264067,0.44721773432456324
