seed,mae,r2,pearson
38,0.39572358343732456,0.6238333535535749,0.7903850801824035
39,0.3063752661559879,0.7189870488602308,0.8512731090784404
40,0.38322151417084854,0.5281933500352747,0.7469171616040989
41,0.3613689956978348,0.6846965281642785,0.8295323771478976
42,0.32161900272352895,0.6608111926669136,0.8156986349068696
43,0.33512254389694457,0.7339249123324525,0.8633399076212024
44,0.3503163605933964,0.6662500458706013,0.8218832153869623
45,0.3833523231552438,0.5394289042717428,0.7486892540651715
46,0.36752001137245927,0.6150212861678189,0.7905819069625522
47,0.39367732515014936,0.5479055736346146,0.7523707093678511
48,0.34341042926894216,0.5877268789900906,0.777470900016077
49,0.36046838102163664,0.6745988671102168,0.8226463045576251
50,0.40298431060831646,0.576540322588532,0.7660867497651133
51,0.33293155515136424,0.6939927639678065,0.8368566375533778
52,0.37243294192583337,0.5807620953578045,0.7730595349669462
53,0.3569051075205237,0.561471767220985,0.7603473204753546
54,0.36045237311614403,0.6509146909928811,0.8074052936592341
55,0.35193703875854343,0.5954362741578366,0.7870933934538867
56,0.3926373763120557,0.5603596146860093,0.7646767703622566
57,0.3596541968601319,0.6212840169914743,0.7903515521608133
58,0.32860955514607454,0.6194879832664621,0.8025844160749186
59,0.37522150306306146,0.5878301369096204,0.7717301119678606
60,0.33858697034067203,0.6325420321335739,0.8096439526489709
61,0.35836467080052065,0.5790271988951718,0.7760359027386302
62,0.386766909861423,0.5604877546709621,0.7719965117891968
63,0.3544244271715038,0.5881860859434881,0.77183857991633
64,0.3569035722101061,0.6321631218061878,0.7952110820333074
65,0.4177736163552594,0.4408411623602604,0.7119754877250024
66,0.3910438091522999,0.45596159892450705,0.7359983544973886
67,0.3871070517523283,0.5355414630260014,0.7392814779765554
68,0.40003026576499806,0.5597037180435693,0.7847956664565613
69,0.3263955801978657,0.6931671001282065,0.8399627367453518
70,0.3405913063524633,0.6180032119462775,0.7874792964282235
71,0.35206257040921257,0.6193210951381506,0.7934147414361452
72,0.3828876073363765,0.5505252693453856,0.7473953673961001
73,0.3705109641792749,0.6635101540917832,0.8158594373936179
74,0.37828178168792936,0.5310432475163291,0.7534796415383418
75,0.3712207470464861,0.6270111933779408,0.8129920878788668
76,0.3594176796851667,0.5263420898518961,0.760092125600874
77,0.3651588275895969,0.5915363015448908,0.7940244151276737
78,0.34191702625731724,0.6341523149212759,0.810857829800436
79,0.37330631649897256,0.5655427652867653,0.7535892029673801
80,0.4059142396773064,0.478856985817918,0.7177493252745172
81,0.3687829421308766,0.5612172130741789,0.7601090996909364
82,0.35342862398981256,0.624786169868761,0.8002746696131503
83,0.37738640478853736,0.6024102313893378,0.7767454874562462
84,0.3517135135264131,0.6446321860995876,0.8089975977341661
85,0.3179221304298293,0.6933946655416241,0.8362375474269583
