seed,mae,r2,pearson
89,0.5402968476039823,0.5024679261512317,0.7257985658002573
90,0.5369032691315937,0.48521836092292336,0.7054622963743262
91,0.599583481275799,0.4260201222074945,0.6618481599274999
92,0.6504640368316771,0.32956877782050475,0.5974680322213881
93,0.6161592191950407,0.42398783111674465,0.655944025289214
94,0.6078481804802128,0.4569485078899431,0.6811284943081849
95,0.5566179895372505,0.5193546800955617,0.7236655878082776
96,0.5686994727184446,0.5372266815104494,0.7371317712229539
97,0.5713223305842181,0.4889827144191059,0.7125566038977259
98,0.6230286622069715,0.3942673754760362,0.6396606997748825
99,0.5763674973894038,0.4847000345976793,0.7010191279283798
