seed,mae,r2,pearson
67,0.2906405631047944,0.4889427221372623,0.6993745938786835
68,0.297918130961428,0.4616845424248033,0.6796888545327658
69,0.29864077967860203,0.46813748771657515,0.6842610501749447
70,0.29469145418725334,0.4782152387132079,0.6920074306373781
71,0.2966496912666138,0.47098468993287923,0.6863609842268414
72,0.2979294605479631,0.4559197204185219,0.6759602775643998
73,0.29426514909073576,0.4810624803720094,0.6936958994671951
74,0.29805020919260683,0.46216443641166494,0.6799411255875843
75,0.2946764433445836,0.4754365365133394,0.6895414788834343
76,0.29669987434740863,0.4692239493228322,0.6850954616985654
77,0.29309561885699215,0.4749221813120438,0.6891730058514245
78,0.2923355910333573,0.4876886291834882,0.6986310743330432
79,0.29770214526261685,0.464009807600112,0.6812770616703063
80,0.2975974800097153,0.4579736295294805,0.6768734586545899
81,0.29486640607206105,0.4692712887412245,0.6850684527151947
82,0.2964452015150584,0.467455625409279,0.6837377499160288
83,0.2950803504799953,0.4803514408078656,0.6931595464762227
84,0.29438050918098563,0.47793820424289224,0.6916244462014901
85,0.29858640518310325,0.4619092868950858,0.6798200520416282
86,0.2951321470875954,0.47161859675608386,0.6867703205548565
87,0.2951862483118056,0.4704112406695973,0.6859138837858897
88,0.29507412841356606,0.4671069805545941,0.6836265580970734
89,0.295417810746448,0.4712910192816536,0.6867961815383964
90,0.29542852347822823,0.4823355253274565,0.6949517408576067
91,0.29826380767143396,0.46377200146940856,0.6811592801688388
92,0.2944588240105252,0.4717334910048744,0.6870747853071444
93,0.29686108985415866,0.47543866597413575,0.6897161991372238
94,0.29278242989643377,0.4920893788021219,0.7021688846876672
95,0.29266427870766026,0.47895107196974507,0.692063736590113
96,0.2971151355017804,0.4623575611669787,0.6801972868176318
97,0.2952467212635997,0.47350827896420966,0.6881251668411188
98,0.29834582712205104,0.46639794906893106,0.682953806065686
99,0.295006433528077,0.4691957365528636,0.6852683571020287
