dataset,seed,mae,r2,pearson
UCI,50,1.756295398135992,0.2372367892394267,0.0
UCI,51,2.0772745947694986,0.2283215081144686,0.0
UCI,52,2.081075872251082,0.3257802835313426,0.0
UCI,53,1.8390821736396088,0.2646214047067339,0.0
UCI,54,1.9055327932125907,0.2818703606620327,0.0
UCI,55,2.2128494767833775,0.26342958657705495,0.0
UCI,56,1.93918728995771,0.2859132008799503,0.0
UCI,57,2.34157855645626,0.29207308010166955,0.0
UCI,58,2.0103279173733797,0.12745704886914913,0.0
UCI,59,2.070821398840208,0.3089119788552308,0.0
UCI,60,2.249198656873283,0.19401256966922442,0.0
UCI,61,2.0299456920564616,0.16193315610875597,0.0
UCI,62,1.862704431000321,0.2583838804881025,0.0
UCI,63,1.994419730922233,0.2683079758344198,0.0
UCI,64,2.0053564602956375,0.21412063812589757,0.0
UCI,65,1.809228703805682,0.32037404020474713,0.0
UCI,66,1.9728604014996034,0.16891134373065836,0.0
UCI,67,1.901092677988745,0.23409274189928309,0.0
UCI,68,2.147010276815207,0.22169179906483077,0.0
UCI,69,2.015718572004779,0.25920795794251345,0.0
UCI,70,1.9688816168883592,0.28189045875568514,0.0
UCI,71,1.994942911208694,0.19220930171249556,0.0
UCI,72,2.043535298872132,0.3129341053515915,0.0
UCI,73,2.101628872148194,0.26684585989827947,0.0
UCI,74,1.8630927747017434,0.1305947865179824,0.0
UCI,75,1.8569136023341029,0.1259499185273699,0.0
UCI,76,2.17361867379152,0.2615962809158075,0.0
UCI,77,1.9497664119583349,0.24705445765218317,0.0
UCI,78,1.8015407158401817,0.25524696592035956,0.0
UCI,79,2.0761006162371154,0.26050462928388013,0.0
UCI,80,2.078986479054038,0.27817538011604903,0.0
UCI,81,1.7847374889796073,0.3285017698718233,0.0
UCI,82,2.0444737415046865,0.18501589571001986,0.0
UCI,83,2.119154517058718,0.18077376268207423,0.0
UCI,84,2.065856015050264,0.18625515395540643,0.0
UCI,85,2.103866970262666,0.2825910643334551,0.0
UCI,86,1.8033959982470096,0.34922207917498876,0.0
UCI,87,2.059459796420872,0.23239247272651842,0.0
UCI,88,1.96595636804912,0.08809772018561018,0.0
UCI,89,1.939370261469292,0.143694287417899,0.0
UCI,90,2.1390711833753473,0.20439598955108096,0.0
UCI,91,2.228894293347342,0.2235836999872483,0.0
UCI,92,2.275390075941628,0.23399204040671212,0.0
UCI,93,2.2046254477664085,0.2651438095958353,0.0
UCI,94,1.9944187378468239,0.24072757119101687,0.0
UCI,95,2.062658917955413,0.3355891028039192,0.0
UCI,96,2.1237642870704594,0.21533953245882193,0.0
UCI,97,2.028492340108255,0.20235521984321606,0.0
UCI,98,2.0299068941220964,0.29583033816050147,0.0
UCI,99,2.1321649675856094,0.15542757593181075,0.0
Dropout,0,0.21270073970480705,0.6499235360996107,0.0
Dropout,1,0.2097851712720426,0.6359551904298498,0.0
Dropout,2,0.20969616661954413,0.6425184752157206,0.0
Dropout,3,0.20925156247815216,0.6643753238138606,0.0
Dropout,4,0.20011499702322122,0.6512218737828337,0.0
Dropout,5,0.21027462490129406,0.6582522156759915,0.0
Dropout,6,0.1986545219699407,0.6651293774947942,0.0
Dropout,7,0.20182556632103058,0.6433447205655837,0.0
Dropout,8,0.21368087755835893,0.6669258395441143,0.0
Dropout,9,0.21106282830611228,0.6590576342234767,0.0
Dropout,10,0.21471959498842735,0.6254159086408465,0.0
Dropout,11,0.2047802628702937,0.681228846645405,0.0
Dropout,12,0.1998047310908454,0.6407198708842674,0.0
Dropout,13,0.20495676312347916,0.6166538038020084,0.0
Dropout,14,0.20689182138257092,0.6293722478735962,0.0
Dropout,15,0.2067616233140679,0.6298725730678504,0.0
Dropout,16,0.21272097443559795,0.6522471860584003,0.0
Dropout,17,0.20427401612756896,0.6454501945485517,0.0
Dropout,18,0.20830442054358117,0.6441371479815449,0.0
Dropout,19,0.20072924680959148,0.6640791047946643,0.0
Dropout,20,0.20885975033041546,0.6582452395603291,0.0
Dropout,21,0.2063328757222238,0.6577484806153222,0.0
Dropout,22,0.20207862243195637,0.6597036317550871,0.0
Dropout,23,0.2049827988877003,0.6640047332644685,0.0
Dropout,24,0.20527465859816865,0.6072125552088542,0.0
Dropout,25,0.20478884715097015,0.6435616081949506,0.0
Dropout,26,0.2163239649221052,0.6057061366763968,0.0
Dropout,27,0.20575905950608878,0.6519112517507374,0.0
Dropout,28,0.20493721914064172,0.6510628803476962,0.0
Dropout,29,0.19446403204230342,0.6729568762399443,0.0
Dropout,30,0.20126274934171476,0.675919441602983,0.0
Dropout,31,0.2048288610843555,0.6553869525460936,0.0
Dropout,32,0.20244002095335278,0.6407278696156424,0.0
Dropout,33,0.21412240821592848,0.6612741777701678,0.0
Dropout,34,0.20538335938530794,0.6401533664966611,0.0
Dropout,35,0.21359544002121597,0.6511304350207063,0.0
Dropout,36,0.20666396263362283,0.6717185807808059,0.0
Dropout,37,0.20652566077463574,0.6395309720908847,0.0
Dropout,38,0.20581358262464283,0.6679563731987876,0.0
Dropout,39,0.2063367614587668,0.6652820302394482,0.0
Dropout,40,0.21602706159852428,0.631253832289293,0.0
Dropout,41,0.1932087571681012,0.6714633538716871,0.0
Dropout,42,0.19500592765582783,0.6657232807129252,0.0
Dropout,43,0.2032462197348742,0.6532844347563314,0.0
Dropout,44,0.20639739865670378,0.6352664402817724,0.0
Dropout,45,0.21021462561498316,0.633246618745402,0.0
Dropout,46,0.2089884077761519,0.6399502025967767,0.0
Dropout,47,0.20414419715644652,0.6624715565149808,0.0
Dropout,48,0.21207323935254233,0.6312364584831681,0.0
Dropout,49,0.21213625013667195,0.6602807874118128,0.0
Dropout,50,0.2073552979498409,0.6252711716136616,0.0
Dropout,51,0.21175463945071926,0.6469050180617296,0.0
Dropout,52,0.2078558457231447,0.6534454213527432,0.0
Dropout,53,0.20314274987948067,0.7021358936465875,0.0
Dropout,54,0.21025820326113984,0.6224449946245726,0.0
Dropout,55,0.2069403114839217,0.6818482403077952,0.0
Dropout,56,0.20632288197319523,0.6542834053848626,0.0
Dropout,57,0.21463797764155965,0.6597316404164403,0.0
Dropout,58,0.1924670876018464,0.6536268035131999,0.0
Dropout,59,0.19830493524409784,0.6604311977944611,0.0
Dropout,60,0.19960797782169182,0.6479554200903397,0.0
Dropout,61,0.2042627707234617,0.6814737162286273,0.0
Dropout,62,0.2048766925236731,0.6416428932457948,0.0
Dropout,63,0.1977984317715312,0.6747644581879216,0.0
Dropout,64,0.20074884844843896,0.6377256109531702,0.0
Dropout,65,0.20145127623707465,0.6499033300709909,0.0
Dropout,66,0.22020055592827611,0.6288110399748781,0.0
Dropout,67,0.21649573878509548,0.6606458690893512,0.0
Dropout,68,0.2039887934185576,0.6812876627139284,0.0
Dropout,69,0.20426094768716707,0.6495467364713717,0.0
Dropout,70,0.19982193544919932,0.6470547678951224,0.0
Dropout,71,0.19553375462733955,0.6279217746930487,0.0
Dropout,72,0.20565490037674947,0.6463791430462251,0.0
Dropout,73,0.20067712350146766,0.6179526657376078,0.0
Dropout,74,0.20583587833233574,0.6321276578452975,0.0
Dropout,75,0.19727362845805826,0.6558875372778199,0.0
Dropout,76,0.2020099081527262,0.6786584457983903,0.0
Dropout,77,0.20715510278035545,0.7097263007058101,0.0
Dropout,78,0.20838451461079868,0.6389302591203462,0.0
Dropout,79,0.20867416360508667,0.6810828130185076,0.0
Dropout,80,0.19885411962322327,0.6562412559366334,0.0
Dropout,81,0.21114456346194374,0.648006236556773,0.0
Dropout,82,0.20179385533329858,0.660178260475889,0.0
Dropout,83,0.20989116423350396,0.6524503129620804,0.0
Dropout,84,0.20625519942437956,0.6534610151603698,0.0
Dropout,85,0.19853827485278294,0.6426464807954559,0.0
Dropout,86,0.20452869164184748,0.6220114782369841,0.0
Dropout,87,0.2083797352511656,0.6189777493036573,0.0
Dropout,88,0.20977876495267314,0.6647784123622951,0.0
Dropout,89,0.20551868397692655,0.6453907860008214,0.0
Dropout,90,0.2149703598026249,0.6387321222289549,0.0
Dropout,91,0.21200807459481388,0.6513367957454913,0.0
Dropout,92,0.20486513226047512,0.6677323309932718,0.0
Dropout,93,0.21055374335297766,0.6549197226057073,0.0
Dropout,94,0.21724187287449603,0.6374819416777011,0.0
Dropout,95,0.2173926863494117,0.676725400874963,0.0
Dropout,96,0.1993767131062927,0.684082555383432,0.0
Dropout,97,0.20108009829988963,0.661470057395353,0.0
Dropout,98,0.21470558499117084,0.6714585459379917,0.0
Dropout,99,0.20033567963647356,0.6770520295992352,0.0
OULAD,0,0.29617009848021875,0.4604001274561868,0.0
OULAD,1,0.29164301941098136,0.4672193344152622,0.0
OULAD,2,0.29735759768506964,0.4746098927385443,0.0
OULAD,3,0.2976531753349747,0.4703486504253664,0.0
OULAD,4,0.29552512571058587,0.4658791376254227,0.0
OULAD,5,0.2908038202833332,0.4656863153365927,0.0
OULAD,6,0.29394688059541724,0.4653754640330579,0.0
OULAD,7,0.2986675817542642,0.4640124122017719,0.0
OULAD,8,0.2901743023451889,0.48978698293410805,0.0
OULAD,9,0.295320949647045,0.47360932319980764,0.0
OULAD,10,0.29355813592791924,0.4784137930374865,0.0
OULAD,11,0.29776056745125945,0.4671958249454632,0.0
OULAD,12,0.29462725979855764,0.46966733904255703,0.0
OULAD,13,0.2969122418335346,0.46536554182545686,0.0
OULAD,14,0.2972542399543478,0.4495626805555395,0.0
OULAD,15,0.29994515121261106,0.45994786452061964,0.0
OULAD,16,0.2956271083566517,0.45642055702354273,0.0
OULAD,17,0.2968531417091694,0.45283979726355705,0.0
OULAD,18,0.2929121668803587,0.4614371150474506,0.0
OULAD,19,0.29857761043972797,0.48198665629307613,0.0
OULAD,20,0.294446431706187,0.4708212352604162,0.0
OULAD,21,0.294869422542517,0.4817062396724299,0.0
OULAD,22,0.29600973752763116,0.4745345201324588,0.0
OULAD,23,0.2927473602457743,0.47756419003488765,0.0
OULAD,24,0.29654128070397223,0.4638380289864151,0.0
OULAD,25,0.29810550806430475,0.47545561477642306,0.0
OULAD,26,0.29667715084521407,0.47712516483017314,0.0
OULAD,27,0.2926922759144693,0.4664818189740694,0.0
OULAD,28,0.2957946758192024,0.4757457952821129,0.0
OULAD,29,0.2976281328170684,0.47579999517054067,0.0
OULAD,30,0.2920801103983423,0.4667027370489484,0.0
OULAD,31,0.2937809759646202,0.4620289865168524,0.0
OULAD,32,0.29791297462794925,0.46152868478413933,0.0
OULAD,33,0.29662878937905074,0.47188887658004264,0.0
OULAD,34,0.2969292194329107,0.4738498434686438,0.0
OULAD,35,0.2999944244511326,0.46472163997467064,0.0
OULAD,36,0.29704903303177005,0.4714003135223376,0.0
OULAD,37,0.2974499601414748,0.47583545727387466,0.0
OULAD,38,0.30179699171327284,0.4762240044860106,0.0
OULAD,39,0.29560410621089694,0.4838368987411119,0.0
OULAD,40,0.29436729051420624,0.4815954904124539,0.0
OULAD,41,0.2969627292964695,0.4630194567378117,0.0
OULAD,42,0.2969864345047511,0.4849107724785808,0.0
OULAD,43,0.2949415013964826,0.466854198563157,0.0
OULAD,44,0.2938706944931689,0.4797029833327534,0.0
OULAD,45,0.30094806296546067,0.47173788145530815,0.0
OULAD,46,0.2967489562698075,0.46782306287749975,0.0
OULAD,47,0.294506196351163,0.4564443802651117,0.0
OULAD,48,0.29799637799090845,0.46978468646516003,0.0
OULAD,49,0.29582572789713085,0.4584690207442015,0.0
OULAD,50,0.2955213588865147,0.47907048238299127,0.0
OULAD,51,0.29724749015878765,0.4835508109438102,0.0
OULAD,52,0.29332122110829384,0.464685885311143,0.0
OULAD,53,0.29680355465414426,0.47364568540556645,0.0
OULAD,54,0.3001076287560586,0.4652690237064893,0.0
OULAD,55,0.29704400360060057,0.46605915922136665,0.0
OULAD,56,0.2952601998643273,0.47749843871914616,0.0
OULAD,57,0.2949830268180952,0.4708693242002536,0.0
OULAD,58,0.2951879323419836,0.48536787609275966,0.0
OULAD,59,0.2955190693226126,0.4672516359895821,0.0
OULAD,60,0.2952568235788151,0.4793316988297799,0.0
OULAD,61,0.29799718507194617,0.4719778145804766,0.0
OULAD,62,0.29238668879446217,0.47767197346861184,0.0
OULAD,63,0.2978821779036515,0.4675376207127334,0.0
OULAD,64,0.29525284259806883,0.4707794672553143,0.0
OULAD,65,0.29685505473925483,0.4702418210508425,0.0
OULAD,66,0.2936703934081298,0.4643667049578474,0.0
OULAD,67,0.29887029312560315,0.4765818709979799,0.0
OULAD,68,0.2986945445930753,0.4764853937416817,0.0
OULAD,69,0.2980888307638389,0.47602313317677086,0.0
OULAD,70,0.29284927708931763,0.4837152927194251,0.0
OULAD,71,0.29781255497069237,0.483000870683461,0.0
OULAD,72,0.2969141498891259,0.46812641360474366,0.0
OULAD,73,0.2926576037971085,0.4742252534265415,0.0
OULAD,74,0.29600539741747806,0.46609898155042906,0.0
OULAD,75,0.2968287689439383,0.47137397731220915,0.0
OULAD,76,0.29723436642547835,0.4662934541105466,0.0
OULAD,77,0.29643220845808194,0.4843928916603434,0.0
OULAD,78,0.296673545911411,0.47414898363906544,0.0
OULAD,79,0.29917729643521723,0.4694058343324078,0.0
OULAD,80,0.29865303835914087,0.48091579107224713,0.0
OULAD,81,0.2899857117808625,0.45348530144471133,0.0
OULAD,82,0.29538465588271384,0.4547614383513391,0.0
OULAD,83,0.29570819134462106,0.4776724679452436,0.0
OULAD,84,0.2923466893694179,0.4716765815270173,0.0
OULAD,85,0.2962562858585009,0.47322557768219026,0.0
OULAD,86,0.29870115730890345,0.46036869571989464,0.0
OULAD,87,0.2937559849480686,0.4709941108023623,0.0
OULAD,88,0.2967691947014156,0.48751928606317413,0.0
OULAD,89,0.2941175449757232,0.477903710822188,0.0
OULAD,90,0.2946340400470692,0.4725672611003557,0.0
OULAD,91,0.2991853055273684,0.46760369511641997,0.0
OULAD,92,0.29490795423851046,0.4679663741729917,0.0
OULAD,93,0.2970356071420596,0.45382300175785434,0.0
OULAD,94,0.2920944475983952,0.4732842353894813,0.0
OULAD,95,0.30000040177769527,0.4780772470621829,0.0
OULAD,96,0.2973329959882486,0.4583366387660383,0.0
OULAD,97,0.29567039555891655,0.4657906448024101,0.0
OULAD,98,0.2972755977713999,0.461746088906765,0.0
OULAD,99,0.2930714830933906,0.4633124976884752,0.0
